product_id,product_name,category,price,stock_quantity,brand,rating,date_added,merchant_id,tags,details,content
P647,Continue Person,Wearables,84.69,477,"Wang, Dixon and Fields",4.4,2024-03-04,M155,"['recently', 'science', 'safe']","{'display_type': 'LCD', 'battery_life': '14 hours', 'connectivity': 'Wi-Fi', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'Android'}","Continue Person Wearables recently science safe Wang, Dixon and Fields LCD 14 hours Wi-Fi ['GPS'] IP68 Android"
P648,Laugh Show,Wearables,152.3,215,"Weaver, Hensley and Torres",4.4,2024-07-30,M173,"['participant', 'let', 'role']","{'display_type': 'AMOLED', 'battery_life': '27 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Heart rate'], 'water_resistance': 'IP68', 'compatibility': 'Android'}","Laugh Show Wearables participant let role Weaver, Hensley and Torres AMOLED 27 hours Bluetooth 5.1 ['Heart rate'] IP68 Android"
P649,Hair Around,Beverages,297.28,107,Krueger-Howell,3.4,2024-09-17,M188,"['marriage', 'bit', 'discover']","{'flavor': 'Chamomile', 'ingredients': ['Honey'], 'weight': '276g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '23 months'}",Hair Around Beverages marriage bit discover Krueger-Howell Chamomile ['Honey'] 276g India Bag 23 months
P650,Any Tax,Beverages,25.24,447,Odom Group,3.6,2024-02-24,M169,"['song', 'apply', 'pressure']","{'flavor': 'Green Tea', 'ingredients': ['Mint'], 'weight': '457g', 'origin': 'Japan', 'packaging': 'Box', 'shelf_life': '20 months'}",Any Tax Beverages song apply pressure Odom Group Green Tea ['Mint'] 457g Japan Box 20 months
P651,Few Management,Beverages,208.93,211,Morales Group,3.3,2024-02-22,M149,"['memory', 'billion', 'Democrat']","{'flavor': 'Earl Grey', 'ingredients': ['Tea leaves'], 'weight': '350g', 'origin': 'Japan', 'packaging': 'Bag', 'shelf_life': '17 months'}",Few Management Beverages memory billion Democrat Morales Group Earl Grey ['Tea leaves'] 350g Japan Bag 17 months
P652,Positive Up,Electronics,120.37,121,Ward PLC,4.3,2024-01-07,M117,"['law', 'movie', 'born']","{'battery_life': '6 hours', 'charging_time': '2 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}",Positive Up Electronics law movie born Ward PLC 6 hours 2 hours Wi-Fi Active IPX5
P653,Bring Magazine,Sports & Outdoors,50.48,241,"Mcdonald, Mendez and Sanchez",4.1,2024-03-11,M189,"['sort', 'as', 'employee']","{'material': 'Foam', 'dimensions': '79x21 inches', 'thickness': '9mm', 'weight': '1.8 lbs', 'color': 'Green', 'waterproof': True}","Bring Magazine Sports & Outdoors sort as employee Mcdonald, Mendez and Sanchez Foam 79x21 inches 9mm 1.8 lbs Green True"
P654,Any About,Electronics,124.57,150,Banks-Guerra,3.3,2024-11-05,M185,"['impact', 'mouth', 'husband']","{'battery_life': '9 hours', 'charging_time': '3 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}",Any About Electronics impact mouth husband Banks-Guerra 9 hours 3 hours Wi-Fi Passive IPX4
P655,Wish Town,Wearables,52.15,144,Frazier Inc,4.0,2024-03-30,M162,"['bed', 'seem', 'million']","{'display_type': 'AMOLED', 'battery_life': '18 hours', 'connectivity': 'Wi-Fi', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'Android'}",Wish Town Wearables bed seem million Frazier Inc AMOLED 18 hours Wi-Fi ['GPS'] IP68 Android
P656,Cup These,Books,18.52,213,Powers LLC,3.9,2024-10-14,M152,"['hard', 'anyone', 'edge']","{'title': 'Thus analysis seven.', 'author': 'Sonya Velez', 'release_year': 2010, 'published_year': 2016, 'number_of_pages': 285, 'ISBN': '978-1-01-854214-0', 'language': 'English', 'genre': 'Science'}",Cup These Books hard anyone edge Powers LLC Thus analysis seven. Sonya Velez 2010 2016 285 978-1-01-854214-0 English Science
P657,Ever Box,Books,109.03,100,Hall LLC,4.3,2024-01-27,M189,"['sort', 'wall', 'offer']","{'title': 'Want feeling agree.', 'author': 'Tiffany Campbell', 'release_year': 2009, 'published_year': 2014, 'number_of_pages': 402, 'ISBN': '978-1-318-51855-5', 'language': 'German', 'genre': 'Fiction'}",Ever Box Books sort wall offer Hall LLC Want feeling agree. Tiffany Campbell 2009 2014 402 978-1-318-51855-5 German Fiction
P658,Big Staff,Sports & Outdoors,22.75,115,Robinson Inc,3.4,2024-07-03,M178,"['particularly', 'he', 'drug']","{'material': 'Polyester', 'dimensions': '70x24 inches', 'thickness': '7mm', 'weight': '1.9 lbs', 'color': 'Black', 'waterproof': True}",Big Staff Sports & Outdoors particularly he drug Robinson Inc Polyester 70x24 inches 7mm 1.9 lbs Black True
P659,Design Study,Sports & Outdoors,66.86,323,"Gilbert, Yates and Sweeney",3.2,2024-08-03,M141,"['often', 'plan', 'four']","{'material': 'Polyester', 'dimensions': '78x24 inches', 'thickness': '9mm', 'weight': '2.6 lbs', 'color': 'Green', 'waterproof': False}","Design Study Sports & Outdoors often plan four Gilbert, Yates and Sweeney Polyester 78x24 inches 9mm 2.6 lbs Green False"
P660,Everything Subject,Wearables,233.94,228,Myers Ltd,4.5,2024-09-13,M122,"['thank', 'player', 'give']","{'display_type': 'LCD', 'battery_life': '24 hours', 'connectivity': 'Wi-Fi', 'sensors': ['Gyroscope'], 'water_resistance': 'IP68', 'compatibility': 'Android'}",Everything Subject Wearables thank player give Myers Ltd LCD 24 hours Wi-Fi ['Gyroscope'] IP68 Android
P661,Send Girl,Beverages,210.38,167,Craig PLC,4.3,2024-06-28,M168,"['firm', 'economy', 'affect']","{'flavor': 'Chamomile', 'ingredients': ['Mint'], 'weight': '307g', 'origin': 'India', 'packaging': 'Box', 'shelf_life': '9 months'}",Send Girl Beverages firm economy affect Craig PLC Chamomile ['Mint'] 307g India Box 9 months
P662,Candidate Man,Books,217.68,252,"Boyd, Mcdaniel and Guerra",3.3,2024-02-21,M182,"['station', 'success', 'several']","{'title': 'Free student.', 'author': 'Cody Ochoa', 'release_year': 2022, 'published_year': 2005, 'number_of_pages': 485, 'ISBN': '978-1-227-08408-0', 'language': 'Spanish', 'genre': 'Adventure'}","Candidate Man Books station success several Boyd, Mcdaniel and Guerra Free student. Cody Ochoa 2022 2005 485 978-1-227-08408-0 Spanish Adventure"
P663,Sing Road,Beverages,233.92,212,Jones Group,4.8,2024-04-02,M104,"['tend', 'reason', 'land']","{'flavor': 'Chamomile', 'ingredients': ['Honey'], 'weight': '310g', 'origin': 'Japan', 'packaging': 'Box', 'shelf_life': '10 months'}",Sing Road Beverages tend reason land Jones Group Chamomile ['Honey'] 310g Japan Box 10 months
P664,Get Contain,Books,269.88,291,"Hill, Wagner and Mendez",4.7,2024-04-04,M101,"['actually', 'change', 'administration']","{'title': 'Drop court five.', 'author': 'Dylan Hart', 'release_year': 2009, 'published_year': 2023, 'number_of_pages': 450, 'ISBN': '978-1-4214-7499-1', 'language': 'English', 'genre': 'Fiction'}","Get Contain Books actually change administration Hill, Wagner and Mendez Drop court five. Dylan Hart 2009 2023 450 978-1-4214-7499-1 English Fiction"
P665,Face Act,Beverages,259.37,291,Lane-Franklin,3.5,2024-09-23,M137,"['inside', 'safe', 'city']","{'flavor': 'Earl Grey', 'ingredients': ['Mint'], 'weight': '275g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '15 months'}",Face Act Beverages inside safe city Lane-Franklin Earl Grey ['Mint'] 275g India Bag 15 months
P666,Option Produce,Beverages,287.85,500,Myers and Sons,5.0,2024-03-10,M114,"['though', 'figure', 'rate']","{'flavor': 'Chamomile', 'ingredients': ['Honey'], 'weight': '265g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '19 months'}",Option Produce Beverages though figure rate Myers and Sons Chamomile ['Honey'] 265g India Bag 19 months
P667,Direction Alone,Wearables,235.53,144,Thompson and Sons,3.8,2024-09-17,M131,"['official', 'example', 'great']","{'display_type': 'AMOLED', 'battery_life': '21 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['GPS'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}",Direction Alone Wearables official example great Thompson and Sons AMOLED 21 hours Bluetooth 5.2 ['GPS'] IP67 iOS
P668,Foreign Debate,Books,283.79,171,"Watkins, Simmons and Curry",3.9,2024-07-24,M138,"['behind', 'whose', 'owner']","{'title': 'Prevent whatever job.', 'author': 'Jonathan Monroe', 'release_year': 2002, 'published_year': 2001, 'number_of_pages': 638, 'ISBN': '978-1-4874-3001-6', 'language': 'Spanish', 'genre': 'Non-Fiction'}","Foreign Debate Books behind whose owner Watkins, Simmons and Curry Prevent whatever job. Jonathan Monroe 2002 2001 638 978-1-4874-3001-6 Spanish Non-Fiction"
P669,Way Politics,Electronics,93.04,382,Patterson-Mcdaniel,3.7,2024-07-31,M113,"['long', 'certainly', 'town']","{'battery_life': '18 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Active', 'water_resistance': 'IPX4'}",Way Politics Electronics long certainly town Patterson-Mcdaniel 18 hours 1 hours Bluetooth 5.0 Active IPX4
P670,Audience Hear,Electronics,21.33,470,"Warren, Moore and Finley",4.8,2024-08-07,M137,"['building', 'response', 'cultural']","{'battery_life': '17 hours', 'charging_time': '2 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Active', 'water_resistance': 'IPX4'}","Audience Hear Electronics building response cultural Warren, Moore and Finley 17 hours 2 hours Wi-Fi Active IPX4"
P671,Soon Learn,Wearables,243.6,257,"Dickerson, Lee and Wilson",4.8,2024-07-07,M151,"['good', 'artist', 'cell']","{'display_type': 'AMOLED', 'battery_life': '24 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Accelerometer'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Soon Learn Wearables good artist cell Dickerson, Lee and Wilson AMOLED 24 hours Bluetooth 5.1 ['Accelerometer'] IP67 iOS"
P672,Recently Force,Beverages,135.57,132,Stone-Hernandez,4.5,2024-11-07,M100,"['popular', 'anything', 'my']","{'flavor': 'Green Tea', 'ingredients': ['Tea leaves'], 'weight': '333g', 'origin': 'China', 'packaging': 'Bag', 'shelf_life': '6 months'}",Recently Force Beverages popular anything my Stone-Hernandez Green Tea ['Tea leaves'] 333g China Bag 6 months
P673,Bill Movie,Wearables,192.47,194,Lucero Inc,4.9,2024-06-05,M199,"['though', 'fear', 'strong']","{'display_type': 'AMOLED', 'battery_life': '47 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Heart rate'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Bill Movie Wearables though fear strong Lucero Inc AMOLED 47 hours Bluetooth 5.2 ['Heart rate'] IP68 iOS
P674,Ahead Within,Sports & Outdoors,286.79,220,Brown Group,3.4,2024-05-14,M109,"['perhaps', 'although', 'listen']","{'material': 'Rubber', 'dimensions': '71x22 inches', 'thickness': '6mm', 'weight': '2.2 lbs', 'color': 'Black', 'waterproof': True}",Ahead Within Sports & Outdoors perhaps although listen Brown Group Rubber 71x22 inches 6mm 2.2 lbs Black True
P675,Company Work,Beverages,204.71,217,Miller PLC,4.8,2024-09-20,M189,"['opportunity', 'south', 'also']","{'flavor': 'Chamomile', 'ingredients': ['Ginger'], 'weight': '173g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '18 months'}",Company Work Beverages opportunity south also Miller PLC Chamomile ['Ginger'] 173g India Bag 18 months
P676,New Leader,Sports & Outdoors,73.17,349,Armstrong-Martin,4.1,2024-08-18,M125,"['oil', 'leader', 'often']","{'material': 'Polyester', 'dimensions': '77x21 inches', 'thickness': '6mm', 'weight': '1.0 lbs', 'color': 'Green', 'waterproof': True}",New Leader Sports & Outdoors oil leader often Armstrong-Martin Polyester 77x21 inches 6mm 1.0 lbs Green True
P677,Plant Today,Wearables,70.95,139,"Moody, Cisneros and Aguilar",3.5,2024-08-18,M143,"['guess', 'though', 'buy']","{'display_type': 'LCD', 'battery_life': '17 hours', 'connectivity': 'Wi-Fi', 'sensors': ['Accelerometer'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Plant Today Wearables guess though buy Moody, Cisneros and Aguilar LCD 17 hours Wi-Fi ['Accelerometer'] IP67 iOS"
P678,Movie Child,Beverages,228.18,436,Padilla PLC,3.7,2024-06-17,M111,"['certainly', 'set', 'plan']","{'flavor': 'Green Tea', 'ingredients': ['Tea leaves'], 'weight': '474g', 'origin': 'India', 'packaging': 'Box', 'shelf_life': '10 months'}",Movie Child Beverages certainly set plan Padilla PLC Green Tea ['Tea leaves'] 474g India Box 10 months
P679,South They,Wearables,277.32,166,Andrade PLC,3.9,2024-06-25,M148,"['about', 'adult', 'share']","{'display_type': 'LCD', 'battery_life': '22 hours', 'connectivity': 'Wi-Fi', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",South They Wearables about adult share Andrade PLC LCD 22 hours Wi-Fi ['GPS'] IP68 iOS
P680,Live Decision,Beverages,84.2,133,Stevens-Martinez,3.4,2024-11-09,M149,"['bed', 'source', 'beautiful']","{'flavor': 'Chamomile', 'ingredients': ['Ginger'], 'weight': '210g', 'origin': 'China', 'packaging': 'Bag', 'shelf_life': '21 months'}",Live Decision Beverages bed source beautiful Stevens-Martinez Chamomile ['Ginger'] 210g China Bag 21 months
P681,Member Recognize,Wearables,201.43,289,"Lane, James and Green",4.7,2024-06-02,M146,"['life', 'environmental', 'big']","{'display_type': 'LCD', 'battery_life': '44 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Gyroscope'], 'water_resistance': 'IP67', 'compatibility': 'Android'}","Member Recognize Wearables life environmental big Lane, James and Green LCD 44 hours Bluetooth 5.2 ['Gyroscope'] IP67 Android"
P682,Daughter Stop,Wearables,71.77,434,"Mills, Powers and Evans",4.7,2024-02-02,M171,"['unit', 'develop', 'personal']","{'display_type': 'AMOLED', 'battery_life': '15 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Gyroscope'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Daughter Stop Wearables unit develop personal Mills, Powers and Evans AMOLED 15 hours Bluetooth 5.2 ['Gyroscope'] IP67 iOS"
P683,Environmental Whether,Sports & Outdoors,116.19,45,Morrow-Bolton,4.7,2024-11-02,M114,"['ability', 'medical', 'possible']","{'material': 'Rubber', 'dimensions': '78x30 inches', 'thickness': '9mm', 'weight': '2.9 lbs', 'color': 'Black', 'waterproof': False}",Environmental Whether Sports & Outdoors ability medical possible Morrow-Bolton Rubber 78x30 inches 9mm 2.9 lbs Black False
P684,Yet Option,Books,96.29,285,Johnson-Rich,3.6,2024-03-28,M140,"['human', 'far', 'ten']","{'title': 'Entire speech.', 'author': 'Kevin Steele', 'release_year': 2006, 'published_year': 2013, 'number_of_pages': 401, 'ISBN': '978-1-252-83891-7', 'language': 'German', 'genre': 'Science'}",Yet Option Books human far ten Johnson-Rich Entire speech. Kevin Steele 2006 2013 401 978-1-252-83891-7 German Science
P685,Man Would,Books,98.78,154,Massey Group,4.9,2024-06-25,M127,"['also', 'action', 'agent']","{'title': 'Box draw bed.', 'author': 'James Shelton', 'release_year': 2016, 'published_year': 2004, 'number_of_pages': 568, 'ISBN': '978-0-234-81851-0', 'language': 'French', 'genre': 'Non-Fiction'}",Man Would Books also action agent Massey Group Box draw bed. James Shelton 2016 2004 568 978-0-234-81851-0 French Non-Fiction
P686,Fly Student,Books,235.23,31,Owens-Powers,4.7,2024-04-16,M152,"['quickly', 'much', 'back']","{'title': 'Consider talk.', 'author': 'William Lloyd', 'release_year': 2017, 'published_year': 2024, 'number_of_pages': 541, 'ISBN': '978-0-7145-3711-5', 'language': 'English', 'genre': 'Fiction'}",Fly Student Books quickly much back Owens-Powers Consider talk. William Lloyd 2017 2024 541 978-0-7145-3711-5 English Fiction
P687,Place Look,Electronics,205.48,488,Young-Charles,3.6,2024-07-07,M178,"['fine', 'sport', 'message']","{'battery_life': '8 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}",Place Look Electronics fine sport message Young-Charles 8 hours 1 hours Bluetooth 4.2 Active IPX5
P688,Difficult Mind,Beverages,203.16,367,Gregory and Sons,4.0,2024-11-07,M124,"['prevent', 'reflect', 'seem']","{'flavor': 'Chamomile', 'ingredients': ['Mint'], 'weight': '434g', 'origin': 'China', 'packaging': 'Box', 'shelf_life': '9 months'}",Difficult Mind Beverages prevent reflect seem Gregory and Sons Chamomile ['Mint'] 434g China Box 9 months
P689,Method Senior,Sports & Outdoors,203.11,469,"Ray, Grant and Fields",4.6,2024-10-17,M131,"['admit', 'forward', 'nearly']","{'material': 'Foam', 'dimensions': '60x27 inches', 'thickness': '10mm', 'weight': '1.2 lbs', 'color': 'Blue', 'waterproof': False}","Method Senior Sports & Outdoors admit forward nearly Ray, Grant and Fields Foam 60x27 inches 10mm 1.2 lbs Blue False"
P690,Season Mind,Books,227.01,323,Martin Ltd,4.6,2024-05-25,M174,"['write', 'source', 'authority']","{'title': 'Most may mention.', 'author': 'Melissa Thompson', 'release_year': 2016, 'published_year': 2021, 'number_of_pages': 420, 'ISBN': '978-0-7001-5206-3', 'language': 'Spanish', 'genre': 'Mystery'}",Season Mind Books write source authority Martin Ltd Most may mention. Melissa Thompson 2016 2021 420 978-0-7001-5206-3 Spanish Mystery
P691,Outside Training,Wearables,177.07,486,Delacruz-Rivera,4.4,2024-03-17,M138,"['seem', 'record', 'brother']","{'display_type': 'AMOLED', 'battery_life': '20 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Heart rate'], 'water_resistance': 'IP68', 'compatibility': 'Android'}",Outside Training Wearables seem record brother Delacruz-Rivera AMOLED 20 hours Bluetooth 5.1 ['Heart rate'] IP68 Android
P692,Top Woman,Books,146.24,59,"Hill, Chang and Villarreal",3.4,2024-10-19,M191,"['mean', 'table', 'evidence']","{'title': 'Act page sea some.', 'author': 'Robin Weiss', 'release_year': 2015, 'published_year': 2003, 'number_of_pages': 431, 'ISBN': '978-0-03-751996-6', 'language': 'Spanish', 'genre': 'Mystery'}","Top Woman Books mean table evidence Hill, Chang and Villarreal Act page sea some. Robin Weiss 2015 2003 431 978-0-03-751996-6 Spanish Mystery"
P693,Happy Food,Electronics,168.26,328,Anderson-Velasquez,4.2,2024-07-09,M188,"['total', 'heavy', 'worker']","{'battery_life': '10 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}",Happy Food Electronics total heavy worker Anderson-Velasquez 10 hours 1 hours Bluetooth 5.0 Active IPX5
P694,According Agent,Sports & Outdoors,215.03,478,Miller PLC,4.8,2024-09-18,M135,"['require', 'buy', 'hit']","{'material': 'Polyester', 'dimensions': '68x21 inches', 'thickness': '4mm', 'weight': '1.1 lbs', 'color': 'Black', 'waterproof': False}",According Agent Sports & Outdoors require buy hit Miller PLC Polyester 68x21 inches 4mm 1.1 lbs Black False
P695,Few Example,Electronics,104.12,413,Mcdonald PLC,3.6,2024-01-22,M115,"['about', 'health', 'phone']","{'battery_life': '16 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Active', 'water_resistance': 'IPX4'}",Few Example Electronics about health phone Mcdonald PLC 16 hours 1 hours Bluetooth 4.2 Active IPX4
